1752	1
1753	1
17536	1
1754	1
17544	1
1755	1
1756	1
17567	1
1757	1
1758	1
17584	1
17588	1
1760	1
17603	1
176	2
1761	1
17616	1
1762	1
17624	1
1763	1
17639	1
1764	1
17650	1
17654	1
1766	1
17663	1
17665	1
1767	1
17674	1
1768	1
17689	1
1770	1
177	3
1771	1
1772	1
17725	1
17736	1
1774	1
17747	1
1775	1
17759	1
17778	1
17779	1
1778	1
17783	1
1779	1
17799	1
1780	1
17802	1
17808	1
178	1
17810	1
1782	1
17822	1
1783	1
1784	1
17852	1
17856	1
1786	1
17861	2
1787	1
17872	1
17875	1
17881	1
1789	1
1790	2
179	2
1792	1
17924	1
17940	1
1794	1
17967	1
17970	1
1797	1
1798	1
1799	1
17997	1
1800	1
180	1
1801	1
18016	1
1802	1
18024	1
1803	1
1804	1
18041	1
1805	1
18061	1
1807	1
18079	1
18089	1
1809	1
18092	1
18	166
18103	1
181	1
18115	1
1812	1
1813	1
1814	1
1815	1
18154	1
1816	1
18168	1
18172	1
1818	1
18200	1
18203	1
182	3
1821	1
18213	1
1822	1
1823	1
18235	1
1824	1
18256	1
1826	1
18264	1
18265	1
1827	1
18275	1
1829	1
18300	2
1830	1
18303	1
183	1
1833	1
1834	1
1835	1
1836	1
1837	1
18384	1
18385	1
1839	1
18398	1
184	1
18410	1
18420	1
1842	1
18430	1
18437	1
1844	1
1845	1
1847	1
1849	1
18500	1
1850	1
185	2
1852	1
1853	1
1854	1
1856	1
1857	1
18575	1
1858	1
1859	2
18597	1
1860	1
18606	1
18611	1
1862	1
18624	1
18625	1
1863	1
18640	1
1864	1
1865	1
18659	1
1866	1
18665	1
1867	1
1868	1
18685	1
18686	1
1869	1
18697	1
18698	1
1870	1
18706	1
1871	1
18711	1
18722	1
18725	1
1873	1
18740	1
1875	1
1876	1
18767	1
18775	1
18779	1
1878	2
18783	1
18787	1
18789	1
18798	1
1880	1
188	2
1881	1
1882	1
18824	1
18830	1
1883	1
18844	1
1885	1
1886	1
18863	1
18869	1
18880	1
1888	1
18899	1
1890	1
189	1
1892	1
1893	1
18938	1
18947	1
18959	1
1898	1
18991	1
1900	1
19002	1
190	1
19028	1
1903	1
19033	1
19038	1
1904	1
19045	1
19049	1
1905	1
19068	1
1907	1
1908	1
19081	1
1909	1
19094	1
19	141
19100	1
19106	1
1911	1
1912	1
19121	1
19124	1
19141	1
19144	1
19146	1
1915	1
1916	1
19161	1
19170	1
1918	1
19187	1
19188	1
19189	1
19190	1
19191	1
19196	1
19197	1
19202	1
192	4
1922	1
19225	1
19232	1
19237	1
19239	1
1924	1
19246	2
19255	1
1927	1
19271	1
19272	1
1928	1
19281	1
1929	1
19293	1
19294	1
19299	1
19305	1
193	3
1931	1
1932	1
19328	1
1933	1
19331	1
19332	1
1934	1
19345	1
1935	1
1936	1
19368	1
1937	1
19373	2
1938	1
19383	1
19384	1
1939	1
19392	1
19394	1
1940	1
19406	1
194	2
1941	1
19419	1
1943	1
19431	1
19436	1
1944	1
1945	1
19461	1
1947	1
19479	1
1948	1
1949	1
19494	1
1950	1
19502	1
195	2
1951	2
19513	1
19517	1
19519	1
1952	1
19537	1
1954	1
19545	1
1955	1
19555	1
19558	1
1956	1
19562	1
19566	2
19573	1
19586	1
19588	1
1960	1
19609	1
196	1
1961	1
19613	1
1962	1
19626	1
19627	2
19630	1
19636	1
1965	1
19655	1
19658	2
1966	1
19665	2
1967	1
1968	1
19682	1
1969	1
1970	1
19701	1
197	1
1971	1
19711	1
19715	1
19717	1
19719	1
1972	1
19730	1
1973	1
19737	1
19740	1
1974	1
1975	1
19757	1
19760	1
1976	1
19764	1
19783	1
19788	1
1979	1
1980	1
19805	1
198	1
1981	1
1982	1
19826	1
19833	1
19845	1
19847	1
1985	1
19859	1
1986	1
19863	1
1987	1
19877	1
1989	1
19899	1
19905	1
199	2
19911	1
19920	1
1992	1
19921	1
19926	1
1993	1
1994	1
19943	1
19944	1
19948	1
1995	1
1996	1
1997	1
19973	1
1998	1
19982	1
19989	1
1999	1
19999	1
2000	1
20002	1
20003	1
20006	1
200	3
2001	1
2003	1
2007	2
2008	3
2009	1
20	149
20100	1
2010	1
201	4
2011	1
20115	1
2012	1
2013	2
2014	2
2015	1
20156	1
2016	1
20161	1
20165	1
2017	1
2018	2
2019	1
2020	1
20206	1
202	4
2021	1
2022	2
2023	1
20232	1
20234	1
2024	2
2025	1
20251	1
20260	1
2026	1
2027	1
2028	2
20284	2
2029	1
20293	1
20308	1
203	1
2031	1
20317	1
2032	1
20328	1
2033	2
20335	1
20338	1
2034	1
2035	1
2036	1
20364	2
20366	1
2037	1
2038	1
20392	1
2040	1
204	2
2041	1
20420	1
2042	2
20431	1
20439	1
2044	3
20445	1
2045	2
20460	1
2046	1
20462	1
20467	1
20471	1
2048	1
20489	1
20490	1
2049	1
20497	1
205	2
2051	1
20520	1
2052	1
2053	1
2054	1
2055	1
2056	1
2057	1
2058	1
20586	1
2060	1
206	2
2061	2
20619	1
2062	2
20623	1
2064	2
2065	1
20652	1
2066	1
2068	1
20682	1
20689	1
2070	2
207	2
20715	1
2073	2
20739	1
2074	1
20750	1
2075	1
20763	1
20794	1
2080	1
208	2
2083	1
2086	1
2088	1
2089	1
20898	1
2090	1
20925	1
2093	1
20933	1
20938	1
2094	1
20943	1
20948	1
2096	2
2097	2
20978	1
20989	1
20990	1
2099	1
2	8810
210	2
21016	1
21026	1
21029	1
21030	1
2104	1
2105	1
21057	1
2107	1
21072	1
21075	1
21081	1
21082	1
21086	1
2109	2
21	128
211	2
2112	1
21123	1
21141	1
21143	1
21146	1
2115	1
21158	1
21173	1
2119	1
21195	1
21196	1
21199	1
21203	1
2121	1
21214	1
2122	1
21221	1
21222	1
2125	2
2127	2
21293	1
213	1
2132	2
2133	1
2137	1
21378	1
214	1
2141	1
21412	1
2143	1
21436	1
21437	1
2144	1
21445	1
21447	1
2145	1
21457	1
2148	1
21495	1
21509	1
215	1
21519	1
21526	1
21530	1
2153	1
21534	2
2154	1
2157	1
21602	1
216	4
21624	1
21630	1
21632	1
21643	1
21653	1
2166	1
2168	1
21698	1
21703	1
21708	1
217	5
21728	1
21731	1
2174	1
2176	1
2177	2
21777	1
21782	1
2180	1
218	3
21813	1
21816	1
21821	1
21829	1
21831	1
21833	1
2187	2
219	1
21922	1
21923	1
2194	1
21972	1
21981	2
22002	1
2201	1
22021	1
22049	1
22052	1
2206	1
22061	1
2207	1
22074	2
22087	1
22088	1
22098	1
22	128
2210	1
22102	2
22107	1
221	1
22128	1
2213	1
22149	1
22154	1
2216	1
22162	1
22174	1
2218	1
2220	1
22217	1
22245	1
2226	1
22262	1
22266	1
2227	1
22308	1
223	1
22310	1
2231	1
2232	1
2235	1
22376	1
2238	1
22384	1
224	2
22422	1
2243	1
2244	1
22455	1
22456	1
22474	1
22477	1
22478	1
22482	1
22490	1
22495	1
2253	1
22534	1
22539	1
22553	1
22573	1
22577	1
22578	1
2258	2
22589	1
2259	1
22604	1
226	1
2261	1
22645	1
22650	1
22653	1
22656	1
22670	1
2267	1
22673	1
2269	2
2270	1
227	1
22710	1
2272	1
22722	1
2274	1
2275	1
2277	1
22789	1
2279	1
22792	1
22794	1
22807	1
22808	1
228	3
22812	1
22822	1
22825	1
22845	1
2285	1
2288	2
22887	1
2289	1
2290	1
22908	1
22914	1
22929	1
22930	1
2293	2
22949	1
22952	1
22955	1
22957	1
2296	1
22967	1
2297	1
22977	1
22984	1
230	2
23016	2
2302	2
23037	1
2305	1
23060	1
2306	1
23070	1
2307	1
2308	1
23099	1
23	94
231	2
2311	1
2313	1
2314	1
23159	1
23163	1
23177	1
2318	1
2319	1
232	1
2321	1
23213	1
2322	1
2323	3
23231	1
23238	1
2325	1
23258	1
2326	2
2328	1
23281	1
23288	1
2329	1
23293	1
23300	1
233	1
2332	1
23333	1
23343	1
2335	1
23352	1
23361	1
23364	1
23371	1
2338	1
23384	1
2339	1
23398	1
2340	2
23402	1
234	2
2341	1
23413	1
2342	4
23428	1
23447	1
2345	1
23452	1
23457	1
23474	1
2348	1
23490	1
235	1
2351	1
23522	1
23537	1
2354	1
23553	1
2356	1
23577	1
2362	2
23631	1
23648	1
2366	1
2367	2
23679	1
2368	1
23683	1
23687	1
2370	1
237	1
2372	2
23726	1
2373	2
23737	1
23757	1
2376	1
2377	2
23772	1
23779	1
23785	1
2379	1
23793	1
2380	3
238	3
23814	1
23826	1
23844	1
23848	1
23866	1
2387	1
23888	1
2389	1
239	1
23910	1
23914	1
2394	1
2396	1
23965	1
23978	1
2398	1
2400	1
24001	1
24008	1
240	4
24017	1
24032	1
2404	3
24052	1
2406	2
2408	1
24097	1
24	100
241	2
24117	1
24118	1
2413	1
24152	1
24162	1
24164	1
24200	1
24208	1
242	1
2422	1
24223	1
24232	1
24252	1
2426	1
2430	1
24301	1
243	2
2432	1
2436	2
2437	2
24375	1
2438	1
2439	2
2440	1
24406	1
24409	1
244	2
24439	1
24440	1
24442	1
24444	2
24447	1
24450	1
24456	1
2447	1
24483	1
2450	2
245	1
2451	3
24525	1
24532	1
24539	1
2455	1
24558	1
24594	1
24608	1
24609	1
246	1
2461	1
24619	1
24624	1
24666	1
24668	1
2468	1
247	3
2472	1
24737	1
2476	1
2478	1
24785	1
24788	1
2479	1
24793	1
24795	1
248	2
24812	1
24835	1
24852	1
24907	1
249	3
24920	1
2493	1
24941	1
2496	1
24978	1
2500	2
250	1
2501	1
25043	1
2506	1
25063	1
25098	1
25	87
25103	1
251	1
2514	1
25150	1
2515	2
25166	1
2517	1
25174	1
25178	1
2519	1
25198	1
252	3
2523	1
25233	1
25258	1
25265	1
25275	1
25291	1
25308	1
253	2
2532	1
25326	2
2534	1
25348	1
25353	1
25388	1
2539	2
254	2
25412	1
25422	1
2543	1
25440	1
2544	1
2546	1
25470	1
25479	1
25518	1
2552	1
25527	1
2553	1
25549	1
2559	3
25592	1
25594	1
2560	1
25605	1
256	2
2561	2
2564	2
25657	1
2566	1
25681	1
2570	1
2571	1
25713	1
2572	1
25725	1
25751	1
25755	1
2576	1
25761	1
2579	1
25796	1
25800	1
2580	1
258	3
25811	1
25812	1
25846	1
2585	1
2587	2
259	1
2592	1
25927	1
2593	1
25949	1
25952	1
2596	1
25995	1
2600	1
26009	1
260	1
26062	1
26075	1
26076	1
26085	1
26092	1
26	83
2610	3
261	2
26124	1
2613	2
26176	1
26186	1
2619	1
26204	1
262	1
2622	1
26227	1
26236	1
26250	1
2625	1
26278	1
26283	1
26285	1
26308	1
263	1
26312	1
26314	1
2632	1
26342	1
26362	1
26376	1
264	2
2642	1
26427	1
2644	1
2645	1
26458	1
2647	1
26493	1
26496	1
26507	1
265	3
26537	1
2654	1
26542	1
2655	1
26551	1
2657	2
26582	1
26589	1
2659	1
2660	1
266	2
2661	1
26619	1
2662	1
2670	1
26703	1
26707	1
267	5
2671	1
26767	1
2678	1
2679	1
268	1
26820	1
2683	1
2684	1
26841	1
26849	1
2686	1
26862	1
2689	1
26894	1
26897	1
2690	2
269	3
2691	1
26914	1
2693	2
26933	1
2694	1
2695	1
26956	1
26959	1
2696	1
26968	1
26997	1
26999	1
2700	1
270	1
2703	2
2705	1
2706	2
2707	1
27	70
271	2
2713	1
2716	1
2718	1
2720	2
2721	1
2723	1
2725	2
2728	1
273	1
2739	1
274	1
2741	3
2742	1
2743	2
275	1
2755	2
2756	1
2759	1
2760	1
2766	1
2768	1
277	2
2773	1
2774	1
2778	1
2781	1
2782	2
2783	1
2785	1
2789	1
279	1
2791	1
2793	1
2794	1
2795	1
2799	1
2800	1
280	1
2804	1
2809	1
28	86
2810	1
281	1
2811	1
2814	1
2818	1
2819	2
282	2
2821	1
2823	1
2827	1
283	1
2835	1
2836	1
2837	1
2838	1
284	1
2844	1
2845	1
285	1
2851	2
2853	1
2856	1
2858	1
2859	1
286	2
2862	1
2863	1
2867	1
287	3
2871	1
2875	1
288	3
2886	2
2889	1
2890	1
289	2
2897	1
2899	1
2900	1
290	1
2904	1
2909	2
29	107
291	1
2911	2
2912	1
292	1
2926	1
2929	1
293	1
2932	1
2933	1
2935	1
2936	2
2939	1
294	1
2942	2
2950	1
2956	2
2960	1
296	2
2966	1
2967	1
297	1
2972	1
2973	2
2974	1
2975	1
2976	1
2977	1
2979	1
298	1
2983	1
299	2
2991	1
2993	1
2994	1
2996	2
2997	1
300	4
30	88
3010	1
301	2
3020	1
302	2
3022	1
303	4
3031	1
3032	1
3033	1
3034	1
3038	2
304	3
3041	1
305	2
3055	1
3057	1
3058	1
306	2
3064	1
3065	1
3067	1
3068	1
3069	1
307	2
3072	3
308	1
3088	1
309	3
3	7425
310	2
3102	1
31	97
311	3
3117	1
3119	1
312	1
3129	1
313	2
3131	1
3140	2
314	2
3142	1
3143	1
3149	1
315	1
3156	1
3157	1
316	2
3161	1
3162	2
3164	1
317	1
3172	1
3173	1
3180	1
318	2
319	4
3193	1
3195	1
3196	1
3201	1
3202	1
3204	1
3208	1
32	98
3210	1
321	1
3211	1
3212	1
322	2
3221	1
3229	1
3230	1
323	1
325	3
326	2
327	1
3280	1
328	2
329	6
3291	1
3294	2
3295	1
3297	1
3298	1
3300	1
330	4
3306	1
33	90
3310	1
331	1
3312	1
3319	1
332	2
333	2
3334	1
3335	1
3339	3
334	5
3346	1
3348	1
335	4
3356	1
336	2
337	4
3372	1
3375	1
3376	2
3377	1
338	1
3388	1
339	1
3395	1
340	1
3407	2
3408	1
34	95
341	2
3415	1
3419	1
3420	2
342	3
3423	2
3424	1
3425	1
3427	1
343	3
3433	1
3441	1
3445	2
3447	1
3448	1
3449	1
345	1
3452	3
3458	1
346	2
3464	1
3465	1
3468	1
347	1
3477	1
3479	1
3482	1
3485	1
3487	1
349	1
3491	1
3498	1
3500	1
350	5
3505	1
3506	1
35	100
351	1
3517	1
352	2
3525	1
353	1
3536	1
3537	1
3539	1
3540	1
3544	1
3549	1
355	2
3564	1
3567	1
3578	1
3579	1
3580	1
359	3
3591	1
3597	1
3600	1
360	1
36	96
361	1
3617	1
362	2
3622	2
3629	1
363	2
3633	1
364	3
3646	1
365	1
3660	1
366	1
3666	1
3669	1
367	2
3673	1
3681	1
3687	1
3688	1
3690	1
369	2
3691	1
3692	2
3697	1
3698	1
370	2
3702	1
3708	2
37	73
371	2
372	1
3722	1
3730	1
373	2
3735	1
3737	1
374	3
3743	1
3748	1
3755	1
3760	2
376	2
3761	1
377	2
3780	1
378	1
3785	1
3787	1
379	2
380	1
3809	1
38	73
3810	1
381	3
3811	1
3812	1
3815	1
3816	1
382	1
383	2
3833	1
3835	1
3838	1
3840	1
384	2
385	1
3854	1
386	1
3867	1
387	1
